X,ED,EG,G,D,C,O,P,EU
48,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.21739130434782608,0.782608695652174,0.08695652173913043
49,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.045454545454545456
50,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.36363636363636365,0.6363636363636364,0.045454545454545456
51,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.22727272727272727,0.7727272727272727,0.045454545454545456
52,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.047619047619047616,0.5238095238095238,0.47619047619047616,0.11904761904761904
53,0.0,0.0,0.0,0.0,0.09090909090909091,0.3181818181818182,0.6818181818181818,0.09090909090909091
54,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.18181818181818182
55,0.045454545454545456,0.0,0.0,0.0,0.22727272727272727,0.13636363636363635,0.8636363636363636,0.13636363636363635
56,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.36363636363636365,0.6363636363636364,0.13636363636363635
57,0.0,0.0,0.0,0.04,0.08,0.2,0.8,0.16
58,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.08
59,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.3181818181818182,0.6818181818181818,0.045454545454545456
60,0.0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7727272727272727,0.09090909090909091
61,0.0,0.0,0.0,0.0,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.0
62,0.0,0.0,0.0,0.0,0.045454545454545456,0.36363636363636365,0.6363636363636364,0.09090909090909091
63,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.13636363636363635
64,0.09523809523809523,0.0,0.0,0.0,0.07142857142857142,0.40476190476190477,0.5952380952380952,0.16666666666666666
65,0.0,0.0,0.0,0.0,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.3181818181818182
66,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.5476190476190477,0.4523809523809524,0.09523809523809523
67,0.045454545454545456,0.045454545454545456,0.0,0.0,0.09090909090909091,0.3181818181818182,0.6818181818181818,0.09090909090909091
68,0.0,0.0,0.0,0.0,0.045454545454545456,0.45454545454545453,0.5454545454545454,0.13636363636363635
69,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.38095238095238093,0.6190476190476191,0.2857142857142857
70,0.0,0.045454545454545456,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.13636363636363635
71,0.0,0.0,0.0,0.0,0.045454545454545456,0.36363636363636365,0.6363636363636364,0.0
72,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.7727272727272727,0.09090909090909091
73,0.0,0.0,0.0,0.023809523809523808,0.047619047619047616,0.5238095238095238,0.47619047619047616,0.09523809523809523
74,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.045454545454545456
75,0.0,0.0,0.0,0.0,0.045454545454545456,0.4090909090909091,0.5909090909090909,0.0
76,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.11904761904761904
77,0.023809523809523808,0.0,0.0,0.0,0.0,0.4523809523809524,0.5476190476190477,0.2619047619047619
78,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.5476190476190477,0.4523809523809524,0.09523809523809523
79,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.34146341463414637,0.6585365853658537,0.17073170731707318
80,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.5476190476190477,0.4523809523809524,0.09523809523809523
81,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.3170731707317073,0.6829268292682927,0.17073170731707318
