X,ED,EG,G,D,C,O,P,EU
92,0.13043478260869565,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.6956521739130435,0.32608695652173914,0.21739130434782608
93,0.1956521739130435,0.043478260869565216,0.043478260869565216,0.0,0.15217391304347827,0.5217391304347826,0.5,0.2826086956521739
94,0.2608695652173913,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.5652173913043478,0.45652173913043476,0.34782608695652173
95,0.13043478260869565,0.0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.6739130434782609,0.34782608695652173,0.2826086956521739
96,0.13043478260869565,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.6739130434782609,0.34782608695652173,0.2826086956521739
97,0.21739130434782608,0.0,0.021739130434782608,0.0,0.043478260869565216,0.6304347826086957,0.391304347826087,0.30434782608695654
98,0.13043478260869565,0.0,0.043478260869565216,0.0,0.043478260869565216,0.6739130434782609,0.34782608695652173,0.32608695652173914
99,0.21739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.5869565217391305,0.43478260869565216,0.30434782608695654
100,0.2608695652173913,0.0,0.021739130434782608,0.0,0.08695652173913043,0.6304347826086957,0.391304347826087,0.3695652173913043
101,0.2608695652173913,0.0,0.021739130434782608,0.021739130434782608,0.0,0.6521739130434783,0.3695652173913043,0.2826086956521739
102,0.1956521739130435,0.0,0.021739130434782608,0.0,0.06521739130434782,0.717391304347826,0.30434782608695654,0.2826086956521739
103,0.1956521739130435,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.717391304347826,0.30434782608695654,0.21739130434782608
104,0.30434782608695654,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.5869565217391305,0.43478260869565216,0.30434782608695654
105,0.30434782608695654,0.0,0.021739130434782608,0.0,0.10869565217391304,0.5869565217391305,0.43478260869565216,0.3695652173913043
106,0.3409090909090909,0.0,0.0,0.0,0.045454545454545456,0.6136363636363636,0.4090909090909091,0.3409090909090909
107,0.17391304347826086,0.0,0.06521739130434782,0.0,0.021739130434782608,0.7391304347826086,0.2826086956521739,0.2608695652173913
108,0.2727272727272727,0.0,0.022727272727272728,0.0,0.022727272727272728,0.6818181818181818,0.3409090909090909,0.2727272727272727
109,0.2608695652173913,0.0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.6521739130434783,0.3695652173913043,0.34782608695652173
110,0.21739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.6304347826086957,0.391304347826087,0.3695652173913043
111,0.2826086956521739,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.30434782608695654
112,0.32558139534883723,0.0,0.023255813953488372,0.0,0.06976744186046512,0.5581395348837209,0.46511627906976744,0.37209302325581395
113,0.32608695652173914,0.0,0.043478260869565216,0.0,0.10869565217391304,0.5652173913043478,0.45652173913043476,0.391304347826087
114,0.32608695652173914,0.0,0.043478260869565216,0.0,0.06521739130434782,0.5869565217391305,0.43478260869565216,0.30434782608695654
115,0.1956521739130435,0.0,0.021739130434782608,0.0,0.06521739130434782,0.7391304347826086,0.2826086956521739,0.2391304347826087
116,0.3111111111111111,0.044444444444444446,0.044444444444444446,0.0,0.022222222222222223,0.6222222222222222,0.4,0.3111111111111111
117,0.2391304347826087,0.0,0.043478260869565216,0.0,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.34782608695652173
118,0.1956521739130435,0.0,0.021739130434782608,0.043478260869565216,0.13043478260869565,0.6304347826086957,0.391304347826087,0.34782608695652173
119,0.21739130434782608,0.0,0.021739130434782608,0.0,0.10869565217391304,0.6956521739130435,0.32608695652173914,0.30434782608695654
120,0.13043478260869565,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.7391304347826086,0.2826086956521739,0.1956521739130435
121,0.2608695652173913,0.0,0.021739130434782608,0.0,0.10869565217391304,0.6521739130434783,0.3695652173913043,0.34782608695652173
122,0.1590909090909091,0.0,0.022727272727272728,0.0,0.06818181818181818,0.7727272727272727,0.25,0.20454545454545456
123,0.2391304347826087,0.0,0.021739130434782608,0.0,0.08695652173913043,0.6739130434782609,0.34782608695652173,0.30434782608695654
124,0.30434782608695654,0.021739130434782608,0.043478260869565216,0.0,0.10869565217391304,0.5652173913043478,0.45652173913043476,0.2826086956521739
125,0.20454545454545456,0.0,0.045454545454545456,0.0,0.06818181818181818,0.6363636363636364,0.38636363636363635,0.29545454545454547
126,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.0,0.10869565217391304,0.6739130434782609,0.34782608695652173,0.2826086956521739
127,0.21739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.13043478260869565,0.6739130434782609,0.34782608695652173,0.32608695652173914
128,0.21739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.6956521739130435,0.32608695652173914,0.32608695652173914
129,0.13043478260869565,0.0,0.021739130434782608,0.0,0.06521739130434782,0.8043478260869565,0.21739130434782608,0.17391304347826086
130,0.21739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.6304347826086957,0.391304347826087,0.32608695652173914
131,0.1956521739130435,0.0,0.021739130434782608,0.0,0.06521739130434782,0.7391304347826086,0.2826086956521739,0.2391304347826087
132,0.16279069767441862,0.0,0.023255813953488372,0.0,0.06976744186046512,0.7906976744186046,0.23255813953488372,0.23255813953488372
133,0.1956521739130435,0.0,0.043478260869565216,0.0,0.06521739130434782,0.717391304347826,0.30434782608695654,0.2608695652173913
134,0.15217391304347827,0.0,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.6739130434782609,0.34782608695652173,0.2608695652173913
135,0.23255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.6976744186046512,0.32558139534883723,0.27906976744186046
136,0.10869565217391304,0.0,0.021739130434782608,0.0,0.08695652173913043,0.7391304347826086,0.2826086956521739,0.2608695652173913
137,0.17391304347826086,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.30434782608695654
138,0.1956521739130435,0.0,0.021739130434782608,0.0,0.043478260869565216,0.782608695652174,0.2391304347826087,0.2391304347826087
139,0.17391304347826086,0.0,0.021739130434782608,0.0,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.2826086956521739
140,0.25,0.0,0.022727272727272728,0.0,0.09090909090909091,0.6590909090909091,0.36363636363636365,0.36363636363636365
141,0.17391304347826086,0.0,0.043478260869565216,0.0,0.08695652173913043,0.6521739130434783,0.3695652173913043,0.30434782608695654
142,0.3181818181818182,0.0,0.022727272727272728,0.0,0.13636363636363635,0.5681818181818182,0.45454545454545453,0.4318181818181818
143,0.15,0.0,0.05,0.0,0.15,0.75,0.35,0.35
